0,0.653467,0.657451
1,0.619898,0.628824
2,0.589093,0.604473
3,0.559909,0.584121
4,0.53541,0.567497
5,0.511594,0.549673
6,0.488951,0.53327
7,0.468262,0.520231
8,0.449043,0.506247
9,0.432042,0.495543
10,0.413319,0.489686
11,0.397355,0.480743
12,0.381656,0.473493
13,0.368607,0.468508
14,0.354208,0.465724
15,0.341081,0.463864
16,0.330538,0.460627
17,0.319133,0.459823
18,0.308404,0.455025
19,0.298378,0.454002
20,0.289312,0.454456
21,0.27991,0.45456
22,0.27107,0.455858
23,0.263853,0.457548
24,0.256092,0.458367
25,0.249445,0.457405
26,0.242949,0.461081
27,0.236981,0.464114
28,0.230789,0.466704
29,0.225496,0.470935
30,0.219881,0.475796
31,0.214429,0.481559
32,0.209376,0.485917
33,0.205039,0.491202
34,0.201008,0.497067
35,0.19697,0.502699
36,0.193168,0.507141
37,0.189529,0.50935
38,0.185356,0.510778
39,0.181523,0.512456
40,0.178273,0.514907
41,0.174394,0.518372
42,0.171378,0.521991
43,0.168185,0.524003
44,0.164953,0.526439
45,0.162352,0.526387
46,0.159199,0.530112
47,0.155995,0.533752
48,0.153625,0.536956
49,0.151081,0.539609
50,0.148746,0.541654
51,0.146588,0.543611
52,0.144144,0.545323
53,0.142264,0.546121
54,0.140253,0.546752
55,0.13873,0.547272
56,0.137048,0.548164
57,0.135305,0.551108
58,0.134007,0.550007
59,0.132363,0.552292
60,0.130414,0.555736
61,0.129011,0.554883
62,0.127217,0.557397
63,0.125671,0.558153
64,0.124054,0.560718
65,0.122687,0.564125
66,0.121384,0.564328
67,0.12002,0.563606
68,0.118766,0.567487
69,0.117374,0.56901
